Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Wainer H.; Hambleton R.K.; Meara K.,"Wainer, Howard (7006218234); Hambleton, Ronald K. (7006242264); Meara, Kevin (6508097062)",7006218234; 7006242264; 6508097062,Alternative displays for communicating naep results: A redesign and validity study,1999,Journal of Educational Measurement,36,4,,301,335,34,45,10.1111/j.1745-3984.1999.tb00559.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033235968&doi=10.1111%2fj.1745-3984.1999.tb00559.x&partnerID=40&md5=9408fb488000a42a8a6b0186be7efd30,"Five displays, chosen from the NAEP 1994 Reading: A First Look, were redesigned. The redesign was informed by the principles developed and enunciated in Wainer's 1997 popular text Visual Revelations. After the redesign was completed a survey of educational policymakers was done in which substantive questions were asked about the content of the various displays. Each redesign was paired with the original and were assigned randomly to one of two survey forms. We found that, on average, the redesigns yielded both more accurate and faster answers to the questions asked. The more difficult the question the greater the disparity between the original format and the redesigned one.",,,Article,Final,,Scopus,2-s2.0-0033235968
Tate R.L.,"Tate, Richard L. (7102471183)",7102471183,A cautionary note on irt-based linking of tests with polytomous items,1999,Journal of Educational Measurement,36,4,,336,346,10,23,10.1111/j.1745-3984.1999.tb00560.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033235967&doi=10.1111%2fj.1745-3984.1999.tb00560.x&partnerID=40&md5=4a12c3791657c8971c56089108c613a6,Published discussion of the year-to-year linking of tests comprised of polytomous items appear to suggest that the linking logic traditionally used for multiple-choice item is also appropriate for polytomous items. It is argued and illustrated that a modification of the traditional linking is necessary when tests consist of constructed-response items judged by raters and there is a possibility of year-to-year variation in the rating discrimination and severity.,,,Article,Final,,Scopus,2-s2.0-0033235967
Sawyer R.,"Sawyer, Richard (7201516630)",7201516630,Decision theory models for validating course placement tests,1996,Journal of Educational Measurement,33,3,,271,290,19,26,10.1111/j.1745-3984.1996.tb00493.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030514441&doi=10.1111%2fj.1745-3984.1996.tb00493.x&partnerID=40&md5=224adcfbe3510eefc75abab16caf43de,"Most American postsecondary institutions have course placement systems for their first-year students. Placement systems typically consist of an assessment component (to estimate students' probability of success in standard first-year courses) and an instructional component (in which academically underprepared students are taught the skills and knowledge they need to succeed in the standard courses). Validity issues related to these functions are discussed in the context of decision theory, and methods are proposed for determining appropriate cutoff scores on placement tests.",,,Article,Final,,Scopus,2-s2.0-0030514441
Feldt L.S.; Qualls A.L.,"Feldt, Leonard S. (7003911114); Qualls, Audrey L. (55848628400)",7003911114; 55848628400,Estimation of measurement error variance at specific score levels,1996,Journal of Educational Measurement,33,2,,141,156,15,22,10.1111/j.1745-3984.1996.tb00486.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030305394&doi=10.1111%2fj.1745-3984.1996.tb00486.x&partnerID=40&md5=c85a4f3df915b3751d4b23bffe77d4f8,"An improved method is derived for estimating consitional measurement error variances, that is, error variances specific to individual examinees or specific to each point on the raw score scale of the test. The method involves partitioning the test into short parallel parts, computing for each examinne the unbiased iased estimate of the variance of part-test scores, and multiplying this variance by a constant dictated by classical test theory. Empirical data are used to corroborate the principal theoretical deductions.",,,Article,Final,,Scopus,2-s2.0-0030305394
Hoskens M.; Boeck P.D.,"Hoskens, Machteld (6603649497); Boeck, Paul De (7005323510)",6603649497; 7005323510,Componential IRT Models for Polytomous Items,1995,Journal of Educational Measurement,32,4,,364,384,20,13,10.1111/j.1745-3984.1995.tb00472.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988097349&doi=10.1111%2fj.1745-3984.1995.tb00472.x&partnerID=40&md5=7e9708818c8deea25d564139cdafdbb4,"Componential IRT models for polytomous items are of particular interest in two contexts: Componential research and test development. We assume that there are basic components, such as processes and knowledge structures, involved in solving cognitive tasks. In Componential research, the subtask paradigm may be used to isolate such components in subtasks. In test development, items may be composed such that their response alternatives correspond with specific combinations of such components. In both cases the data may be modeled as polytomous items. With Bock's (1972) nominal model as a general framework, transformation matrices can be used to constrain the parameters of the response categories so as to reflect the Componential design of the response categories. In this way, both main effects and interaction effects of components can be studied. An application to a spelling task demonstrates this approach Copyright © 1995, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988097349
Kolen M.J.; Zeng L.; Hanson B.A.,"Kolen, Michael J. (6603925839); Zeng, Lingjia (7401904259); Hanson, Bradley A. (7102036381)",6603925839; 7401904259; 7102036381,Conditional standard errors of measurement for scale scores using IRT,1996,Journal of Educational Measurement,33,2,,129,140,11,47,10.1111/j.1745-3984.1996.tb00485.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030305395&doi=10.1111%2fj.1745-3984.1996.tb00485.x&partnerID=40&md5=a67077030efd902b65c4528823f39af0,"An IRT method for estimating conditional standard errors of measurement of scale scores is presented, where scale scores are nonlinear transformations of number-correct scores. The standard errors account for measurement error that is introduced due to rounding scale scores to integers. Procedures for estimating the average conditional standard error of measurement for scale scores and reliability of scale scores are also described. An illustration of the use of the methodology is presented, and the results from the IRT method are compared to the results from a previously developed method that is based on strong true-score theory.",,,Article,Final,,Scopus,2-s2.0-0030305395
De Champlain A.F.,"De Champlain, André F. (7003989462)",7003989462,The effect of multidimensionality on IRT true-score equating for subgroups of examinees,1996,Journal of Educational Measurement,33,2,,181,201,20,21,10.1111/j.1745-3984.1996.tb00488.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030305392&doi=10.1111%2fj.1745-3984.1996.tb00488.x&partnerID=40&md5=6b54c7e7adc915eaf10fe674a975c886,"The purpose of this study was to assess the dimensionality of two forms of a large-scale standardized test separately for 3 ethnic groups of examinees and to investigate whether differences in their latent trait composites have any impact on unidimensional item response theory true-score equating functions. Specifically, separate equating functions for African American and Hispanic examinees were compared to those of a Caucasian group as well as the total test taker population. On both forms, a 2-dimensional model adequately accounted for the item responses of Caucasian and African American examinees, whereas a more complex model was required for the Hispanic subgroup. The differences between equating functions for the 3 ethnic groups and the total test taker population were small and tended to be located at the low end of the score scale.",,,Article,Final,,Scopus,2-s2.0-0030305392
Allen N.L.; Donoghue J.R.,"Allen, Nancy L. (7202441192); Donoghue, John R. (7102202534)",7202441192; 7102202534,Applying the Mantel-Haenszel procedure to complex samples of items,1996,Journal of Educational Measurement,33,2,,231,251,20,23,10.1111/j.1745-3984.1996.tb00491.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030305393&doi=10.1111%2fj.1745-3984.1996.tb00491.x&partnerID=40&md5=a2e2f7959437c7d9ffbda8e67bc7beb0,"This Monte Carlo study examined the effect of complex sampling of items on the measurement of differential item functioning (DIF) using the Mantel-Haenszel procedure. Data were generated using a 3-parameter logistic item response theory model according to the balanced incomplete block (BIB) design used in the National Assessment of Educational Progress (NAEP). The length of each block of items and the number of DIF items in the matching variable were varied, as was the difficulty, discrimination, and presence of DIF in the studied item. Block, booklet, pooled booklet, and extra-information analyses were compared to a complete data analysis using the transformed log-odds on the delta scale. The pooled booklet approach is recommended for use when items are selected for examinees according to a BIB design. This study has implications for DIF analyses of other complex samples of items, such as computer administered testing or another complex assessment design.",,,Article,Final,,Scopus,2-s2.0-0030305393
Oshima T.C.,"Oshima, T.C. (55672664200)",55672664200,The Effect of Speededness on Parameter Estimation in Item Response Theory,1994,Journal of Educational Measurement,31,3,,200,219,19,66,10.1111/j.1745-3984.1994.tb00443.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988137868&doi=10.1111%2fj.1745-3984.1994.tb00443.x&partnerID=40&md5=e1e525634cb172d43b56bcdc1654d89e,"There is a paucity of research in item response theory (IRT) examining the consequences of violating the implicit assumption of nonspeededness. In this study, test data were simulated systematically under various speeded conditions. The three factors considered in relation to speededness were proportion of test not reached (5%, 10%, and 15%), response to not reached (blank vs. random response), and item ordering (random vs. easy to hard). The effects of these factors on parameter estimation were then examined by comparing the item and ability parameter estimates with the known true parameters. Results indicated that the ability estimation was least affected by speededness in terms of the correlation between true and estimated ability parameters. On the other hand, substantial effects of speededness were observed among item parameter estimates. Recommendations for minimizing the effects of speededness are discussed Copyright © 1994, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988137868
Shavelson R.J.; Ruiz-Primo M.A.; Wiley E.W.,"Shavelson, Richard J. (35613093400); Ruiz-Primo, Maria Araceli (6602793270); Wiley, Edward W. (8566632000)",35613093400; 6602793270; 8566632000,Note on sources of sampling variability in science performance assessments,1999,Journal of Educational Measurement,36,1,,61,71,10,49,10.1111/j.1745-3984.1999.tb00546.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033245936&doi=10.1111%2fj.1745-3984.1999.tb00546.x&partnerID=40&md5=407e6eafd27a6fa88bb6fd5dc1d2e593,"In 1993, we reported in Journal of Educational Measurement that task-sampling variability was the Achilles' heel of science performance assessment. To reduce measurement error, tasks needed to be stratified before sampling, sampled in large number, or possibly both. However, Cronbach, Linn, Brennan, & Haertel (1997) pointed out that a task-sampling interpretation of a large person × task variance component might be incorrect. Task and occasion sampling are confounded because tasks are typically given on only a single occasion. The person × task source of measurement error is then confounded with the pt × occasion source. If pto variability accounts for a substantial part of the commonly observed pt interaction, stratifying tasks into homogenous subsets - a cost-effective way of addressing task sampling variability - might not increase accuracy. Stratification would not address the pto source of error. Another conclusion reported in JEM was that only direct observation (DO) and notebook (NB) methods of collecting performance assessment data were exchangeable; computer simulation, short-answer, and multiple-choice methods were not. However, if Cronbach et al. were right, our exchangeability conclusion might be incorrect. After re-examining and re-analyzing data, we found support for Conbach et al. We concluded that large task-sampling variability was due to both the person × task interaction and person × task × occasion interaction. Moreover, we found that direct observation, notebook and computer simulation methods were equally exchangeable, but their exchangeability was limited by the volatility of student performances across tasks and occasions.",,,Article,Final,,Scopus,2-s2.0-0033245936
Ferrara S.; Huynh H.; Michaels H.,"Ferrara, Steven (35333949500); Huynh, Huynh (16512875100); Michaels, Hillary (7004904435)",35333949500; 16512875100; 7004904435,Contextual explanations of local dependence in item clusters in a large scale hands-on science performance assessment,1999,Journal of Educational Measurement,36,2,,119,140,21,19,10.1111/j.1745-3984.1999.tb00550.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033241616&doi=10.1111%2fj.1745-3984.1999.tb00550.x&partnerID=40&md5=4d65c17653d4cad626c102e326cda68c,"This study provides hypothesized explanations for local item dependence (LID) in a large scale hands-on science performance assessment. Items within multi-step item clusters were classified as low or high in LID using contextual analysis procedures described in this and other studies. LID was identified statistically using the average within cluster (AWC) correlation procedure described in previous studies. Levels of LID identified in contextual analyses were compared to leves of LID identified in correlation analyses. Consistent with other studies, items that appear to elicit locally dependent responses require examinees to answer and explain their answer or to use given or generated information to respond.",,,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0033241616
Powers D.E.; Rock D.A.,"Powers, Donald E. (7202818498); Rock, Donald A. (7102591023)",7202818498; 7102591023,Effects of coaching on SAT I: Reasoning test scores,1999,Journal of Educational Measurement,36,2,,93,118,25,94,10.1111/j.1745-3984.1999.tb00549.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033241615&doi=10.1111%2fj.1745-3984.1999.tb00549.x&partnerID=40&md5=0a21ed081aa91069e32fae6e9c4c59eb,"A College Board-sponsored survey of a nationally representative sample of 1995-96 SAT takers yielded a data base for more than 4,000 examinees, about 500 of whom had attended formal coaching programs outside their schools. Several alternative analytical methods were used to estimate the effects of coaching on SAT I: Reasoning Test scores. The various analyses produced slightly different estimates. All of the estimates, however, suggested that the effects of coaching are far less than is claimed by major commercial test preparation companies. The revised SAT does not appear to be any more coachable than its predecessor.",,,Article,Final,,Scopus,2-s2.0-0033241615
Clauser B.E.; Clyman S.G.; Swanson D.B.,"Clauser, Brian E. (7003595460); Clyman, Stephen G. (6603827946); Swanson, David B. (7201859959)",7003595460; 6603827946; 7201859959,Components of rater error in a complex performance assessment,1999,Journal of Educational Measurement,36,1,,29,45,16,23,10.1111/j.1745-3984.1999.tb00544.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033245931&doi=10.1111%2fj.1745-3984.1999.tb00544.x&partnerID=40&md5=cee1dc8bed99f7dfa3de919a20616938,"Numerous studies have examined performance assessment data using generalizability theory. Typically, these studies have treated raters as randomly sampled from a population, with each rater judging a given performance on a single occasion. This paper presents two studies that focus on aspects of the rating process that are not explicitly accounted for in this typical design. The first study makes explicit the ""committee"" facet, acknowledging that raters often work within groups. The second study makes explicit the ""rating-occasion"" facet by having each rater judge each performance on two separate occasions. The results of the first study highlight the importance of clearly specifying the relevant facets of the universe of interest. Failing to include the committee facet led to an overly optimistic estimate of the precision of the measurement procedure. By contrast, failing to include the rating-occasion facet, in the second study, had minimal impact on the estimated error variance.",,,Article,Final,,Scopus,2-s2.0-0033245931
Parshall C.G.; Houghton P.D.B.; Kromrey J.D.,"Parshall, Cynthia G. (6603133073); Houghton, Pansy Du Bose (57191233667); Kromrey, Jeffrey D. (6603843189)",6603133073; 57191233667; 6603843189,Equating Error and Statistical Bias in Small Sample Linear Equating,1995,Journal of Educational Measurement,32,1,,37,54,17,29,10.1111/j.1745-3984.1995.tb00455.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988057765&doi=10.1111%2fj.1745-3984.1995.tb00455.x&partnerID=40&md5=fc8c78a09f42e8e3163d95193fe4d746,"A resampling study was conducted to compare the statistical bias and standard errors of nonequivalent‐groups linear test equating in small samples of examinees. Sample sizes of 15, 25, 50, and 100 were examined. One thousand samples of each size were drawn with replacement from each of 5 archival data files from teacher subject area tests. For each test, data files from 2 parallel forms were used. Results suggest trivial levels of equating bias even with small samples, but substantial increases in standard errors as sample size decreases. Results were interpreted in terms of applications to testing situations in which small numbers of examinees are available. Copyright © 1995, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988057765
Bennett R.E.; Sebrechts M.M.,"Bennett, Randy Elliot (7402440584); Sebrechts, Marc M. (6701858562)",7402440584; 6701858562,A computer-based task for measuring the representational component of quantitative proficiency,1997,Journal of Educational Measurement,34,1,,64,77,13,9,10.1111/j.1745-3984.1997.tb00507.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031092675&doi=10.1111%2fj.1745-3984.1997.tb00507.x&partnerID=40&md5=54282d7d19f8973b2ef16bff8ba406b7,"In this study, we created a computer-delivered problem-solving task based on the cognitive research literature and investigated its validity for graduate admissions assessment. The task asked examinees to sort mathematical Word problem stems according to prototypes. Data analyses focused on the meaning of sorting scores and examinee perceptions of the task. Results showed that those who sorted well tended to have higher GRE General Test scores and college grades than did examinees who sorted less proficiently. Examinees generally preferred this task to multiple-choice items like those found on the General Test's Quantitative section and felt the task was a fairer measure of their ability to succeed in graduate school. Adaptations of the task might be used in admissions tests, as well as for instructional assessments to help lower-scoring examinees localize and remediate problem-solving difficulties.",,,Article,Final,,Scopus,2-s2.0-0031092675
Ercikan K.; Schwarz R.D.; Julian M.W.; Burket G.R.; Weber M.M.; Link V.,"Ercikan, Kadriye (6603174172); Schwarz, Richard D. (7401845696); Julian, Marc W. (7005695883); Burket, George R. (6602105926); Weber, Melba M. (7404139914); Link, Valerie (6603696006)",6603174172; 7401845696; 7005695883; 6602105926; 7404139914; 6603696006,Calibration and scoring of tests with multiple-choice and constructed-response item types,1998,Journal of Educational Measurement,35,2,,137,154,17,55,10.1111/j.1745-3984.1998.tb00531.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032220380&doi=10.1111%2fj.1745-3984.1998.tb00531.x&partnerID=40&md5=8c1ac78086c200349d36a8b2df20975a,"This article discusses and demonstrates combining scores from multiple-choice (MC) and constructed-response (CR) items to create a common scale using item response theory methodology. Two specific issues addressed are (a) whether MC and CR items can be calibrated together and (b) whether simultaneous calibration of the two item types leads to loss of information. Procedures are discussed and empirical results are provided using a set of tests in the areas of reading, language, mathematics, and science in three grades.",,,Article,Final,,Scopus,2-s2.0-0032220380
De Gruijter D.N.M.,"De Gruijter, Dato N. M. (6507363394)",6507363394,On information of percentile ranks,1997,Journal of Educational Measurement,34,2,,177,178,1,1,10.1111/j.1745-3984.1997.tb00513.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031287719&doi=10.1111%2fj.1745-3984.1997.tb00513.x&partnerID=40&md5=8430bb5e2ae6ab46887ca8d797dcd81a,Recently May and Nicewander concluded that percentile ranks are inferior to raw scores as indicators of latent ability. Here it is argued that their arguments are faulty.,,,Article,Final,,Scopus,2-s2.0-0031287719
Vispoel W.P.,"Vispoel, Walter P. (6603886282)",6603886282,Psychometric characteristics of computer-adaptive and self-adaptive vocabulary tests: The role of answer feedback and test anxiety,1998,Journal of Educational Measurement,35,2,,155,167,12,21,10.1111/j.1745-3984.1998.tb00532.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032220383&doi=10.1111%2fj.1745-3984.1998.tb00532.x&partnerID=40&md5=eb6da97e01da862b171dcd0192bd6809,"This study focused on the effects of administration mode (computer-adaptive test [CAT] versus self-adaptive test [SAT]), item-by-item answer feedback (present versus absent), and test anxiety on results obtained from computerized vocabulary tests. Examinees were assigned at random to four testing conditions (CAT with feedback, CAT without feedback, SAT with feedback, SAT without feedback). Examinees completed the Test Anxiety Inventory (Spielberger, 1980) before taking their assigned computerized tests. Results showed that the CATs were more reliable and took less time to complete than the SATs. Administration time for both the CATs and SATs was shorter when feedback was provided than when it was not, and this difference was most pronounced for examinees at medium to high levels of test anxiety. These results replicate prior findings regarding the precision and administrative efficiency of CATs and SATs but point to new possible benefits of including answer feedback on such tests.",,,Article,Final,,Scopus,2-s2.0-0032220383
Wang T.; Vispoel W.P.,"Wang, Tianyou (55709761000); Vispoel, Walter P. (6603886282)",55709761000; 6603886282,Properties of ability estimation methods in computerized adaptive testing,1998,Journal of Educational Measurement,35,2,,109,135,26,59,10.1111/j.1745-3984.1998.tb00530.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032220384&doi=10.1111%2fj.1745-3984.1998.tb00530.x&partnerID=40&md5=987a1f26fe50484b579fd0f01ded314d,"Simulations of computerized adaptive tests (CATs) were used to evaluate results yielded by four commonly used ability estimation methods: maximum likelihood estimation (MLE) and three Bayesian approaches-Owen's method, expected a posteriori (EAP), and maximum a posteriori. In line with the theoretical nature of the ability estimates and previous empirical research, the results showed clear distinctions between MLE and the Bayesian methods, with MLE yielding lower bias, higher standard errors, higher root mean square errors, lower fidelity, and lower administrative efficiency. Standard errors for MLE based on test information underestimated actual standard errors, whereas standard errors for the Bayesian methods based on posterior distribution standard deviations accurately estimated actual standard errors. Among the Bayesian methods, Owen's provided the worst overall results, and EAP provided the best. Using a variable starting rule in which examinees were initially classified into three broad ability groups greatly reduced the bias for the Bayesian methods, but had little effect on the results for MLE. On the basis of these results, guidelines are offered for selecting appropriate CAT ability estimation methods in different decision contexts. This article is based on a doctoral dissertation (Wang, 1995) that was directed by Walter P. Vispoel. We thank Roberto de la Torre for his assistance in developing software for the computer simulation analyses and Rebecca Zwick and the anonymous reviewers for their helpful comments on the original manuscripts. Correspondence concerning this article should be addressed to the first author.",,,Article,Final,,Scopus,2-s2.0-0032220384
Bennett R.E.; Steffen M.; Singley M.K.; Morley M.; Jacquemin D.,"Bennett, Randy Elliot (7402440584); Steffen, Manfred (7006154079); Singley, Mark Kevin (6603614741); Morley, Mary (7006568342); Jacquemin, Daniel (7006430415)",7402440584; 7006154079; 6603614741; 7006568342; 7006430415,"Evaluating an automatically scorable, open-ended response type for measuring mathematical reasoning in computer-adaptive tests",1997,Journal of Educational Measurement,34,2,,162,176,14,46,10.1111/j.1745-3984.1997.tb00512.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031165297&doi=10.1111%2fj.1745-3984.1997.tb00512.x&partnerID=40&md5=e52fcb9e99b843a688cd358d15c5bb2e,"The first generation of computer-based texts depends largely on multiple-choice items and constructed-response questions that can be scored through literal matches with a key. This study evaluated scoring accuracy and item functioning for an open-ended response type where correct answers, posed as mathematical expressions, can take many different surface forms. Items were administered to 1,864 participants in field trials of a new admissions test for quantitatively oriented graduate programs. Results showed automatic scoring to approximate the accuracy of multiple-choice scanning, with all processing errors stemming from examinees improperly entering responses. In addition, the items functioned similarly in difficulty, item-total relations, and male-female performance differences to other response types being considered for the measure.",,,Article,Final,,Scopus,2-s2.0-0031165297
Williamson D.M.; Bejar I.I.; Hone A.S.,"Williamson, David M. (7402435734); Bejar, Isaac I. (6602577229); Hone, Anne S. (7003427385)",7402435734; 6602577229; 7003427385,'Mental model' comparison of automated and human scoring,1999,Journal of Educational Measurement,36,2,,158,184,26,37,10.1111/j.1745-3984.1999.tb00552.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033147856&doi=10.1111%2fj.1745-3984.1999.tb00552.x&partnerID=40&md5=fff49f296f0403f77d9894c702bc5c93,"'Mental models' used by automated scoring for the simulation divisions of the computerized Architect Registration Examination are contrasted with those used by experienced human graders. Candidate solutions (N = 3613) received both automated and human holistic scores. Quantitative analyses suggest high correspondence between automated and human scores; thereby suggesting similar mental models are implemented. Solutions with discrepancies between automated and human scores were selected for qualitative analysis. The human graders were reconvened to review the human scores and to investigate the source of score discrepancies in light of rationales provided by the automated scoring process. After review, slightly more than half of the score discrepancies were reduced or eliminated. Six sources of discrepancy between original human scores and automated scores were identified: subjective criteria; objective criteria; tolerances/ weighting; details; examinee task interpretation; and unjustified. The tendency of the human graders to be compelled by automated score rationales varied by the nature of original score discrepancy. We determine that, while the automated scores are based on a mental model consistent with that of expert graders, there remain some important differences, both intentional and incidental, which distinguish between human and automated scoring. We conclude that automated scoring has the potential to enhance the validity evidence of scores in addition to improving efficiency.",,,Article,Final,,Scopus,2-s2.0-0033147856
Béland A.; Mislevy R.J.,"Béland, Anne (8154538400); Mislevy, Robert J. (6701800690)",8154538400; 6701800690,Probability-based inference in a domain of proportional reasoning tasks,1996,Journal of Educational Measurement,33,1,,3,27,24,8,10.1111/j.1745-3984.1996.tb00476.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030306431&doi=10.1111%2fj.1745-3984.1996.tb00476.x&partnerID=40&md5=9e4faa37b3a8e1146c0a9329dbb31e4d,"Educators and psychologists are increasingly interested in modeling the processes and knowledge structures by which people learn and solve problems. Meaningful progress has been made in developing cognitive models in several domains and in devising observational settings that provide clues about subjects' cognition from this perspective. Less attention has been paid to drawing inferences or making decisions with such data, even though observations provide only imperfect information about cognition, and complex interrelationships can exist among observations and theoretical variables. This article discusses the use of probability-based reasoning to explicate hypothesized and empirical relationships and to structure inference in this context. Ideas are illustrated with an example concerning proportional reasoning.",,,Article,Final,,Scopus,2-s2.0-0030306431
Lane S.; Liu M.; Ankenmann R.D.; Stone C.A.,"Lane, Suzanne (7202106909); Liu, Mei (55743448100); Ankenmann, Robert D. (6603355304); Stone, Clement A. (7201720784)",7202106909; 55743448100; 6603355304; 7201720784,Generalizability and validity of a mathematics performance assessment,1996,Journal of Educational Measurement,33,1,,71,92,21,52,10.1111/j.1745-3984.1996.tb00480.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030306430&doi=10.1111%2fj.1745-3984.1996.tb00480.x&partnerID=40&md5=c0f87719ae742b3600bc9eba8711a42a,"The QUASAR Cognitive Assessment Instrument (QCAI) is designed to measure program outcomes and growth in mathematics. It consists of a relatively large set of open-ended tasks that assess mathematical problem solving, reasoning, and communication at the middle-school grade levels. This study provides some evidence for the generalizability and validity of the assessment. The results from the generalizability studies indicate that the error due to raters is minimal, whereas there is considerable differential student performance across tasks. The dependability of grade level scores for absolute decision making is encouraging; when the number of students is equal to 350, the coefficients are between .80 and .97 depending on the form and grade level. As expected, there tended to be a higher relationship between the QCAI scores and both the problem solving and conceptual subtest scores from a mathematics achievement multiple-choice test than between the QCAI scores and the mathematics computation subtest scores.",,,Article,Final,,Scopus,2-s2.0-0030306430
Tatsuoka K.K.; Tatsuoka M.M.,"Tatsuoka, Kikumi K. (6603447775); Tatsuoka, Maurice M. (6506443458)",6603447775; 6506443458,Computerized cognitive diagnostic adaptive testing: Effect on remedial instruction as empirical validation,1997,Journal of Educational Measurement,34,1,,3,20,17,53,10.1111/j.1745-3984.1997.tb00504.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031287480&doi=10.1111%2fj.1745-3984.1997.tb00504.x&partnerID=40&md5=b7ea4ed045d9944da150294b6c68e418,"The purpose of this study is to show the usefulness of cognitive diagnoses for remedial instruction. Cognitive diagnoses were done by an adaptive testing system using the rule-space methodology, which was developed by K. K. Tatsuoka and her associates (K. K. Tatsuoka, 1983, 1990; K. K. Tatsuoka & M. M. Tatsuoka, 1987; M. M. Tatsuoka & K. K. Tatsuoka, 1989). The results of the study strongly indicate that knowing students' knowledge states prior to remediation is very effective and that the rule-space method can effectively diagnose students' knowledge states and can point out ways for remediating their errors quickly with minimum effort. It is also found that the design of instructional units for remediation can be effectively guided by the rule-space model, because the determination of all possible knowledge states in a domain of interest, given an incidence matrix, is based on a partially ordered tree structure of knowledge states, which is equivalent to item-score patterns determined logically from the incidence matrix.",,,Article,Final,,Scopus,2-s2.0-0031287480
Brennan R.L.,"Brennan, Robert L. (34975092300)",34975092300,The Conventional Wisdom About Group Mean Scores,1995,Journal of Educational Measurement,32,4,,385,396,11,33,10.1111/j.1745-3984.1995.tb00473.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988115628&doi=10.1111%2fj.1745-3984.1995.tb00473.x&partnerID=40&md5=ad3366584970d536b1ec0569962c4b42,"Not infrequently, investigators assume that reliability for groups is greater than reliability for persons, and/or that error variance for groups is less than error variance for persons. Using generalizability theory, it is shown that this conventional wisdom is not necessarily true. Examples are provided from the course evaluation literature and the performance testing literature Copyright © 1995, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988115628
Powers D.E.; Fowles M.E.; Farnum M.; Ramsey P.,"Powers, Donald E. (7202818498); Fowles, Mary E. (6602483278); Farnum, Marisa (57065735800); Ramsey, Paul (57191232030)",7202818498; 6602483278; 57065735800; 57191232030,They Think Less of My Handwritten Essay If Others Word Process Theirs? Effects on Essay Scores of Intermingling Handwritten and Word‐Processed Essays,1994,Journal of Educational Measurement,31,3,,220,233,13,84,10.1111/j.1745-3984.1994.tb00444.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988137814&doi=10.1111%2fj.1745-3984.1994.tb00444.x&partnerID=40&md5=cc4f7307ed023e04eae323a69f69c76d,"A study was undertaken to determine the effects on essay scores of intermingling handwritten and word‐processed versions of student essays. A sample of examinees, each of whom had produced both a handwritten and a word‐processed essay, was drawn from a larger sample of students who had participated in a pilot study of a new academic skills assessment battery. Students’original handwritten essays were converted to word‐processed versions, and their original word‐processed essays were converted to handwritten versions. Analyses revealed higher average scores for essays scored in the handwritten mode than for essays scored as word processed, regardless of the mode in which essays were originally produced. Several hypotheses were advanced to explain the discrepancies between scores on handwritten and word‐processed essays. The training of essay readers was subsequently modified on the basis of these hypotheses, and the experiment was repeated using the modified training with a new set of readers. Copyright © 1994, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988137814
