Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Olsen J.; Aleven V.; Rummel N.,"Olsen, Jennifer (55417042300); Aleven, Vincent (6602528401); Rummel, Nikol (57204347222)",55417042300; 6602528401; 57204347222,Statistically Modeling Individual Students’ Learning Over Successive Collaborative Practice Opportunities,2017,Journal of Educational Measurement,54,1,,123,138,15,6,10.1111/jedm.12137,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014537675&doi=10.1111%2fjedm.12137&partnerID=40&md5=9619341954822bef84aff485c83aac41,"Within educational data mining, many statistical models capture the learning of students working individually. However, not much work has been done to extend these statistical models of individual learning to a collaborative setting, despite the effectiveness of collaborative learning activities. We extend a widely used model (the additive factors model) to account for the effect of collaboration on individual learning, including having the help of a partner and getting to observe/help a partner. We find evidence that models that include these collaborative features have a better fit than the original models for performance data and that learning rates estimated using the extended models provide insights into how collaboration benefits individual students’ learning outcomes. Copyright © 2017 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85014537675
Madison M.J.; Bradshaw L.,"Madison, Matthew J. (56670984400); Bradshaw, Laine (55778304300)",56670984400; 55778304300,Evaluating Intervention Effects in a Diagnostic Classification Model Framework,2018,Journal of Educational Measurement,55,1,,32,51,19,12,10.1111/jedm.12162,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042696873&doi=10.1111%2fjedm.12162&partnerID=40&md5=92e18e8468c4f614bb41172f2ac80035,"The evaluation of intervention effects is an important objective of educational research. One way to evaluate the effectiveness of an intervention is to conduct an experiment that assigns individuals to control and treatment groups. In the context of pretest/posttest designed studies, this is referred to as a control-group pretest/posttest design. The transition diagnostic classification model (TDCM) was recently developed to assess growth, defined as change in attribute mastery status over time, in a diagnostic classification model framework. The TDCM, however, does not model multiple groups, and therefore is not able to analyze data from a control-group pretest/posttest designed experiment. In this study, we extend the TDCM to model multiple groups, thereby enabling the examination of group-differential growth in attribute mastery and the evaluation of intervention effects. The utility of the multigroup TDCM is demonstrated in the evaluation of an innovative instructional method in mathematics education. Copyright © 2018 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85042696873
Zhang X.; Tao J.; Wang C.; Shi N.-Z.,"Zhang, Xue (57207318849); Tao, Jian (35316334000); Wang, Chun (15924354400); Shi, Ning-Zhong (7004451232)",57207318849; 35316334000; 15924354400; 7004451232,Bayesian Model Selection Methods for Multilevel IRT Models: A Comparison of Five DIC-Based Indices,2019,Journal of Educational Measurement,56,1,,3,27,24,18,10.1111/jedm.12197,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062820638&doi=10.1111%2fjedm.12197&partnerID=40&md5=78b55a9269bf04bf3bf3c6ac2457a954,"Model selection is important in any statistical analysis, and the primary goal is to find the preferred (or most parsimonious) model, based on certain criteria, from a set of candidate models given data. Several recent publications have employed the deviance information criterion (DIC) to do model selection among different forms of multilevel item response theory models (MLIRT). The majority of the practitioners use WinBUGS for implementing MCMC algorithms for MLIRT models, and the default version of DIC provided by WinBUGS focused on the measurement-level parameters only. The results herein show that this version of DIC is inappropriate. This study introduces five variants of DIC as a model selection index for MLIRT models with dichotomous outcomes. Considering a multilevel IRT model with three levels, five forms of DIC are formed: first-level conditional DIC computed from the measurement model only, which is the index given by many software packages such as WinBUGS; second-level marginalized DIC and second-level joint DIC computed from the second-level model; and top-level marginalized DIC and top-level joint DIC computed from the entire model. We evaluate the performance of the five model selection indices via simulation studies. The manipulated factors include the number of groups, the number of second-level covariates, the number of top-level covariates, and the types of measurement models (one-parameter vs. two-parameter). Considering the computational viability and interpretability, the second-level joint DIC is recommended for MLIRT models under our simulated conditions. © 2019 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85062820638
Luo X.; Kim D.,"Luo, Xiao (57201514570); Kim, Doyoung (57200614573)",57201514570; 57200614573,A Top-Down Approach to Designing the Computerized Adaptive Multistage Test,2018,Journal of Educational Measurement,55,2,,243,263,20,12,10.1111/jedm.12174,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048046088&doi=10.1111%2fjedm.12174&partnerID=40&md5=21e74608a3491a42eb5cb1df69648ee8,"The top-down approach to designing a multistage test is relatively understudied in the literature and underused in research and practice. This study introduced a route-based top-down design approach that directly sets design parameters at the test level and utilizes the advanced automated test assembly algorithm seeking global optimality. The design process in this approach consists of five sub-processes: (1) route mapping, (2) setting objectives, (3) setting constraints, (4) routing error control, and (5) test assembly. Results from a simulation study confirmed that the assembly, measurement and routing results of the top-down design eclipsed those of the bottom-up design. Additionally, the top-down design approach provided unique insights into design decisions that could be used to refine the test. Regardless of these advantages, it is recommended applying both top-down and bottom-up approaches in a complementary manner in practice. Copyright © 2018 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85048046088
Liu S.; Cai Y.; Tu D.,"Liu, Shuchang (57204856749); Cai, Yan (57196027339); Tu, Dongbo (57196026901)",57204856749; 57196027339; 57196026901,On-the-Fly Constraint-Controlled Assembly Methods for Multistage Adaptive Testing for Cognitive Diagnosis,2018,Journal of Educational Measurement,55,4,,595,613,18,4,10.1111/jedm.12194,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057525369&doi=10.1111%2fjedm.12194&partnerID=40&md5=dd9e12012a48c4d0dd8f89f449a64c7c,"This study applied the mode of on-the-fly assembled multistage adaptive testing to cognitive diagnosis (CD-OMST). Several and several module assembly methods for CD-OMST were proposed and compared in terms of measurement precision, test security, and constrain management. The module assembly methods in the study included the maximum priority index method (MPI), the revised maximum priority index (RMPI), the weighted deviation model (WDM), and the two revised Monte Carlo methods (R1-MC, R2-MC). Simulation results showed that on the whole the CD-OMST performs well in that it not only has acceptable attribute pattern correct classification rates but also satisfies both statistical and nonstatistical constraints; the RMPI method was generally better than the MPI method, the R2-MC method was generally better than the R1-MC method, and the two revised Monte Carlo methods performed best in terms of test security and constraint management, whereas the RMPI and WDM methods worked best in terms of measurement precision. The study is not only expected to provide information about how to combine MST and CD using an on-the-fly method and how do these assembled methods in CD-OMST perform relative to each other but also offer guidance for practitioners to assemble modules in CD-OMST with both statistical and nonstatistical constraints. © 2018 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85057525369
Scoular C.; Care E.; Hesse F.W.,"Scoular, Claire (57070391700); Care, Esther (6507194067); Hesse, Friedrich W. (7004135507)",57070391700; 6507194067; 7004135507,Designs for Operationalizing Collaborative Problem Solving for Automated Assessment,2017,Journal of Educational Measurement,54,1,,12,35,23,39,10.1111/jedm.12130,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014569868&doi=10.1111%2fjedm.12130&partnerID=40&md5=d74e506a71cd8043650efdf85bbc98de,"Collaborative problem solving is a complex skill set that draws on social and cognitive factors. The construct remains in its infancy due to lack of empirical evidence that can be drawn upon for validation. The differences and similarities between two large-scale initiatives that reflect this state of the art, in terms of underlying assumptions about the construct and approach to task development, are outlined. The goal is to clarify how definitions of the nature of the construct impact the approach to design of assessment tasks. Illustrations of two different approaches to the development of a task designed to elicit behaviors that manifest the construct are presented. The method highlights the degree to which these approaches might constrain a comprehensive assessment of the construct. Copyright © 2017 by the National Council on Measurement in Education",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85014569868
Humphry S.M.; Heldsinger S.,"Humphry, Stephen Mark (24723937700); Heldsinger, Sandy (39961586800)",24723937700; 39961586800,A Two-Stage Method for Classroom Assessments of Essay Writing,2019,Journal of Educational Measurement,56,3,,505,520,15,8,10.1111/jedm.12223,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069718229&doi=10.1111%2fjedm.12223&partnerID=40&md5=e56d4715af36693745902c4fd3f1fbec,"To capitalize on professional expertise in educational assessment, it is desirable to develop and test methods of rater-mediated assessment that enable classroom teachers to make reliable and informative judgments. Accordingly, this article investigates the reliability of a two-stage method used by classroom teachers to assess primary school students’ persuasive writing. Stage 1 involves pairwise comparisons and stage 2 involves rating against calibrated exemplars from stage 1 plus performance descriptors. A high level of interrater reliability among teachers was obtained. This is consistent with previous evidence that the two-stage method is a viable classroom assessment method without extensive training and moderation. Implications for assessment practices in education are discussed with a focus on the widely expressed desire to value professional expertise. © 2019 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85069718229
Trierweiler T.J.; Lewis C.; Smith R.L.,"Trierweiler, Tammy J. (57192178014); Lewis, Charles (54389552600); Smith, Robert L. (57192176403)",57192178014; 54389552600; 57192176403,Further Study of the Choice of Anchor Tests in Equating,2016,Journal of Educational Measurement,53,4,,498,518,20,1,10.1111/jedm.12128,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999791850&doi=10.1111%2fjedm.12128&partnerID=40&md5=c87b3f14a462c18883b3c080076e57e1,"In this study, we describe what factors influence the observed score correlation between an (external) anchor test and a total test. We show that the anchor to full-test observed score correlation is based on two components: the true score correlation between the anchor and total test, and the reliability of the anchor test. Findings using an analytical approach suggest that making an anchor test a miditest does not generally maximize the anchor to total test correlation. Results are discussed in the context of what conditions maximize the correlations between the anchor and total test. Copyright © 2016 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-84999791850
Wise S.L.; Kingsbury G.G.,"Wise, Steven L. (7202622563); Kingsbury, G. Gage (12800030300)",7202622563; 12800030300,Modeling Student Test-Taking Motivation in the Context of an Adaptive Achievement Test,2016,Journal of Educational Measurement,53,1,,86,105,19,71,10.1111/jedm.12102,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960450533&doi=10.1111%2fjedm.12102&partnerID=40&md5=4d70f869ac65cb1f7687859b8fa16d0c,"This study examined the utility of response time-based analyses in understanding the behavior of unmotivated test takers. For the data from an adaptive achievement test, patterns of observed rapid-guessing behavior and item response accuracy were compared to the behavior expected under several types of models that have been proposed to represent unmotivated test taking behavior. Test taker behavior was found to be inconsistent with these models, with the exception of the effort-moderated model. Effort-moderated scoring was found to both yield scores that were more accurate than those found under traditional scoring, and exhibit improved person fit statistics. In addition, an effort-guided adaptive test was proposed and shown by a simulation study to alleviate item difficulty mistargeting caused by unmotivated test taking. © 2016 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-84960450533
Lee Y.-H.; Haberman S.J.; Dorans N.J.,"Lee, Yi-Hsuan (37054334600); Haberman, Shelby J. (14048312500); Dorans, Neil J. (6602289148)",37054334600; 14048312500; 6602289148,Use of Adjustment by Minimum Discriminant Information in Linking Constructed-Response Test Scores in the Absence of Common Items,2019,Journal of Educational Measurement,56,2,,452,472,20,7,10.1111/jedm.12216,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066780312&doi=10.1111%2fjedm.12216&partnerID=40&md5=d247aba9332ff6c1bef8b95ad4da5d22,"In many educational tests, both multiple-choice (MC) and constructed-response (CR) sections are used to measure different constructs. In many common cases, security concerns lead to the use of form-specific CR items that cannot be used for equating test scores, along with MC sections that can be linked to previous test forms via common items. In such cases, adjustment by minimum discriminant information may be used to link CR section scores and composite scores based on both MC and CR sections. This approach is an innovative extension that addresses the long-standing issue of linking CR test scores across test forms in the absence of common items in educational measurement. It is applied to a series of administrations from an international language assessment with MC sections for receptive skills and CR sections for productive skills. To assess the linking results, harmonic regression is applied to examine the effects of the proposed linking method on score stability, among several analyses for evaluation. © 2019 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85066780312
Joo S.-H.; Lee P.; Stark S.,"Joo, Seang-Hwane (57190023153); Lee, Philseok (56594010500); Stark, Stephen (7103102013)",57190023153; 56594010500; 7103102013,Development of Information Functions and Indices for the GGUM-RANK Multidimensional Forced Choice IRT Model,2018,Journal of Educational Measurement,55,3,,357,372,15,17,10.1111/jedm.12183,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052583701&doi=10.1111%2fjedm.12183&partnerID=40&md5=9e01d6e506eec54ada89e3f6163b8a11,"This research derived information functions and proposed new scalar information indices to examine the quality of multidimensional forced choice (MFC) items based on the RANK model. We also explored how GGUM-RANK information, latent trait recovery, and reliability varied across three MFC formats: pairs (two response alternatives), triplets (three alternatives), and tetrads (four alternatives). As expected, tetrad and triplet measures provided substantially more information than pairs, and MFC items composed of statements with high discrimination parameters were most informative. The methods and findings of this study will help practitioners to construct better MFC items, make informed projections about reliability with different MFC formats, and facilitate the development of MFC triplet- and tetrad-based computerized adaptive tests. © 2018 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85052583701
Cheng Y.; Liu C.,"Cheng, Ying (36107474600); Liu, Cheng (56124182300)",36107474600; 56124182300,A Short Note on the Relationship Between Pass Rate and Multiple Attempts,2016,Journal of Educational Measurement,53,4,,431,447,16,4,10.1111/jedm.12124,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999766441&doi=10.1111%2fjedm.12124&partnerID=40&md5=a62af0e61edc8edac4f6e8644b478aad,"For a certification, licensure, or placement exam, allowing examinees to take multiple attempts at the test could effectively change the pass rate. Change in the pass rate can occur without any change in the underlying latent trait, and can be an artifact of multiple attempts and imperfect reliability of the test. By deriving formulae to compute the pass rate under two definitions, this article provides tools for testing practitioners to compute and evaluate the change in the expected pass rate when a certain (maximum) number of attempts are allowed without any change in the latent trait. This article also includes a simulation study that considers change in ability and differential motivation of examinees to retake the test. Results indicate that the general trend shown by the analytical results is maintained—that is, the marginal expected pass rate increases with more attempts when the testing volume is defined as the total number of test takers, and decreases with more attempts when the testing volume is defined as the total number of test attempts. Copyright © 2016 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-84999766441
Cizek G.J.; Kosh A.E.; Toutkoushian E.K.,"Cizek, Gregory J. (8215228500); Kosh, Audra E. (57197704965); Toutkoushian, Emily K. (57202247982)",8215228500; 57197704965; 57202247982,Gathering and Evaluating Validity Evidence: The Generalized Assessment Alignment Tool,2018,Journal of Educational Measurement,55,4,,477,512,35,13,10.1111/jedm.12189,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057538715&doi=10.1111%2fjedm.12189&partnerID=40&md5=2ce175978280962bed665b078901ba3d,"Alignment is an essential piece of validity evidence for both educational (K-12) and credentialing (licensure and certification) assessments. In this article, a comprehensive review of commonly used contemporary alignment procedures is provided; some key weaknesses in current alignment approaches are identified; principles for evaluating alignment methods are distilled; and a new approach to investigating alignment is proposed and illustrated. The article concludes with suggestions for alignment research and practice. © 2018 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85057538715
Zwick R.; Ye L.; Isham S.,"Zwick, Rebecca (7004200859); Ye, Lei (57209527317); Isham, Steven (6506671168)",7004200859; 57209527317; 6506671168,Aggregating Polytomous DIF Results Over Multiple Test Administrations,2018,Journal of Educational Measurement,55,1,,132,151,19,0,10.1111/jedm.12167,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042732843&doi=10.1111%2fjedm.12167&partnerID=40&md5=dc9b3fcbd1a43a2e6904d0bf74145d1d,"In typical differential item functioning (DIF) assessments, an item's DIF status is not influenced by its status in previous test administrations. An item that has shown DIF at multiple administrations may be treated the same way as an item that has shown DIF in only the most recent administration. Therefore, much useful information about the item's functioning is ignored. In earlier work, we developed the Bayesian updating (BU) DIF procedure for dichotomous items and showed how it could be used to formally aggregate DIF results over administrations. More recently, we extended the BU method to the case of polytomously scored items. We conducted an extensive simulation study that included four “administrations” of a test. For the single-administration case, we compared the Bayesian approach to an existing polytomous-DIF procedure. For the multiple-administration case, we compared BU to two non-Bayesian methods of aggregating the polytomous-DIF results over administrations. We concluded that both the BU approach and a simple non-Bayesian method show promise as methods of aggregating polytomous DIF results over administrations. Copyright © 2018 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85042732843
Duckor B.; Holmberg C.,"Duckor, Brent (36174027700); Holmberg, Carrie (57527914300)",36174027700; 57527914300,Exploring How to Model Formative Assessment Trajectories of Posing-Pausing-Probing Practices: Toward a Teacher Learning Progressions Framework for the Study of Novice Teachers,2019,Journal of Educational Measurement,56,4,,836,890,54,7,10.1111/jedm.12239,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073770062&doi=10.1111%2fjedm.12239&partnerID=40&md5=7ebeea12478c286fd9e7eba0c4980c29,"A robust body of evidence supports the finding that particular teaching and assessment strategies in the K-12 classroom can improve student achievement. While experts have identified many effective teaching and learning practices in the assessment for learning literature, teachers’ knowledge and use of “high leverage” formative assessment (FA) practices are difficult to model in novice populations. By employing advances in construct modeling, the theoretical underpinnings of learning progressions research, and four principles of evidence-centered design, teacher educators along with psychometricians can test hypotheses about teacher learning progressions. Utilizing an FA moves-based framework, the article examines how beginning teachers’ posing, pausing, and probing practices align with five key strategies of FA. Examples of construct maps, instructional tasks, and turns of talk analysis using scoring guides are provided from an empirical study of novice science preservice teachers in a high-needs school district. © 2019 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85073770062
Suh Y.,"Suh, Youngsuk (36447688700)",36447688700,Effect Size Measures for Differential Item Functioning in a Multidimensional IRT Model,2016,Journal of Educational Measurement,53,4,,403,430,27,12,10.1111/jedm.12123,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999780342&doi=10.1111%2fjedm.12123&partnerID=40&md5=faad08fc154cdfd723e390e5bd27f3d1,"This study adapted an effect size measure used for studying differential item functioning (DIF) in unidimensional tests and extended the measure to multidimensional tests. Two effect size measures were considered in a multidimensional item response theory model: signed weighted P-difference and unsigned weighted P-difference. The performance of the effect size measures was investigated under various simulation conditions including different sample sizes and DIF magnitudes. As another way of studying DIF, the χ2 difference test was included to compare the result of statistical significance (statistical tests) with that of practical significance (effect size measures). The adequacy of existing effect size criteria used in unidimensional tests was also evaluated. Both effect size measures worked well in estimating true effect sizes, identifying DIF types, and classifying effect size categories. Finally, a real data analysis was conducted to support the simulation results. Copyright © 2016 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-84999780342
Ke X.; Zeng Y.; Luo H.,"Ke, Xiaohua (55427044000); Zeng, Yongqiang (56347561700); Luo, Haijiao (57192181283)",55427044000; 56347561700; 57192181283,Autoscoring Essays Based on Complex Networks,2016,Journal of Educational Measurement,53,4,,478,497,19,6,10.1111/jedm.12127,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999791863&doi=10.1111%2fjedm.12127&partnerID=40&md5=d24cbe98643047a624844316f1149122,"This article presents a novel method, the Complex Dynamics Essay Scorer (CDES), for automated essay scoring using complex network features. Texts produced by college students in China were represented as scale-free networks (e.g., a word adjacency model) from which typical network features, such as the in-/out-degrees, clustering coefficient (CC), and dynamic networks, were obtained. The CDES integrates the classical concepts of network feature representation and essay score series variation. Several experiments indicated that the network measures different essay qualities and can be clearly demonstrated to develop complex networks for autoscoring tasks. The average agreement of the CDES and human rater scores was 86.5%, and the average Pearson correlation was.77. The results indicate that the CDES produced functional complex systems and autoscored Chinese essays in a method consistent with human raters. Our research suggests potential applications in other areas of educational assessment. Copyright © 2016 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-84999791863
Andrews J.J.; Kerr D.; Mislevy R.J.; von Davier A.; Hao J.; Liu L.,"Andrews, Jessica J. (57193083435); Kerr, Deirdre (54393188100); Mislevy, Robert J. (6701800690); von Davier, Alina (6506976799); Hao, Jiangang (7202839562); Liu, Lei (57203391037)",57193083435; 54393188100; 6701800690; 6506976799; 7202839562; 57203391037,Modeling Collaborative Interaction Patterns in a Simulation-Based Task,2017,Journal of Educational Measurement,54,1,,54,69,15,23,10.1111/jedm.12132,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014513080&doi=10.1111%2fjedm.12132&partnerID=40&md5=c25e81239a76b0d1fd9ab56612f41b2e,"Simulations and games offer interactive tasks that can elicit rich data, providing evidence of complex skills that are difficult to measure with more conventional items and tests. However, one notable challenge in using such technologies is making sense of the data generated in order to make claims about individuals or groups. This article presents a novel methodological approach that uses the process data and performance outcomes from a simulation-based collaborative science assessment to explore the propensities of dyads to interact in accordance with certain interaction patterns. Further exploratory analyses examine how the approach can be used to answer important questions in collaboration research regarding gender and cultural differences in collaborative behavior and how interaction patterns relate to performance outcomes. Copyright © 2017 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85014513080
Heritage M.; Kingston N.M.,"Heritage, Margaret (8435375500); Kingston, Neal M. (25930959400)",8435375500; 25930959400,Classroom Assessment and Large-Scale Psychometrics: Shall the Twain Meet? (A Conversation With Margaret Heritage and Neal Kingston),2019,Journal of Educational Measurement,56,4,,670,685,15,3,10.1111/jedm.12232,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071560487&doi=10.1111%2fjedm.12232&partnerID=40&md5=b523618839015dfdadf79e9f5564018d,"Classroom assessment and large-scale assessment have, for the most part, existed in mutual isolation. Some experts have felt this is for the best and others have been concerned that the schism limits the potential contribution of both forms of assessment. Margaret Heritage has long been a champion of best practices in classroom assessment. Neal Kingston has been involved with the application of psychometrics to large-scale assessments for four decades. Together they discuss what commonalities and differences exist between these two assessment contexts, whether the twain should meet, what impediments or concerns exist, and whether they expect the status quo will change at all in the near future. Based on their joint keynote address at the NCME Special Conference on Classroom Assessment and Large-Scale Psychometrics, they have expanded and constructed this discussion piece. © 2019 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85071560487
Palermo C.; Bunch M.B.; Ridge K.,"Palermo, Corey (56342162000); Bunch, Michael B. (44460974800); Ridge, Kirk (57210423276)",56342162000; 44460974800; 57210423276,Scoring Stability in a Large-Scale Assessment Program: A Longitudinal Analysis of Leniency/Severity Effects,2019,Journal of Educational Measurement,56,3,,626,652,26,3,10.1111/jedm.12228,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070701631&doi=10.1111%2fjedm.12228&partnerID=40&md5=23993e1cf0c05ebdfb1d5e745343de27,"Although much attention has been given to rater effects in rater-mediated assessment contexts, little research has examined the overall stability of leniency and severity effects over time. This study examined longitudinal scoring data collected during three consecutive administrations of a large-scale, multi-state summative assessment program. Multilevel models were used to assess the overall extent of rater leniency/severity during scoring and examine the extent to which leniency/severity effects were stable across the three administrations. Model results were then applied to scaled scores to estimate the impact of the stability of leniency/severity effects on students’ scores. Results showed relative scoring stability across administrations in mathematics. In English language arts, short constructed response items showed evidence of slightly increasing severity across administrations, while essays showed mixed results: evidence of both slightly increasing severity and moderately increasing leniency over time, depending on trait. However, when model results were applied to scaled scores, results revealed rater effects had minimal impact on students’ scores. © 2019 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85070701631
Jang Y.; Kim S.-H.; Cohen A.S.,"Jang, Yoonsun (56438640800); Kim, Seock-Ho (7601601135); Cohen, Allan S. (55465451100)",56438640800; 7601601135; 55465451100,The Impact of Multidimensionality on Extraction of Latent Classes in Mixture Rasch Models,2018,Journal of Educational Measurement,55,3,,403,420,17,5,10.1111/jedm.12185,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052580343&doi=10.1111%2fjedm.12185&partnerID=40&md5=c1d76faf70c0ac016ace92e0793fc38a,"This study investigates the effect of multidimensionality on extraction of latent classes in mixture Rasch models. In this study, two-dimensional data were generated under varying conditions. The two-dimensional data sets were analyzed with one- to five-class mixture Rasch models. Results of the simulation study indicate the mixture Rasch model tended to extract more latent classes than the number of dimensions simulated, particularly when the multidimensional structure of the data was more complex. In addition, the number of extracted latent classes decreased as the dimensions were more highly correlated regardless of multidimensional structure. An analysis of the empirical multidimensional data also shows that the number of latent classes extracted by the mixture Rasch model is larger than the number of dimensions measured by the test. © 2018 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85052580343
Wilson M.; Gochyyev P.; Scalise K.,"Wilson, Mark (55547134983); Gochyyev, Perman (56108819900); Scalise, Kathleen (14122136500)",55547134983; 56108819900; 14122136500,Modeling Data From Collaborative Assessments: Learning in Digital Interactive Social Networks,2017,Journal of Educational Measurement,54,1,,85,102,17,25,10.1111/jedm.12134,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014538148&doi=10.1111%2fjedm.12134&partnerID=40&md5=6e20ee2f3de534fb884e7486ef315087,"This article summarizes assessment of cognitive skills through collaborative tasks, using field test results from the Assessment and Teaching of 21st Century Skills (ATC21S) project. This project, sponsored by Cisco, Intel, and Microsoft, aims to help educators around the world enable students with the skills to succeed in future career and college goals. In this article, ATC21S collaborative assessments focus on the project's “ICT Literacy—Learning in digital networks” learning progression. The article includes a description of the development of the learning progression, as well as examples and the logic behind the instrument construction. Assessments took place in random pairs of students in a demonstration digital environment. Modeling of results employed unidimensional and multidimensional item response models, with and without random effects for groups. The results indicated that, based on this data set, the models that take group into consideration in both the unidimensional and the multidimensional analyses fit better. However, the group-level variances were substantially higher than the individual-level variances. This indicates that a total individual estimate of group plus individual is likely a more informative estimate than individual alone but also that the performances of the pairs dominated the performances of the individuals. Implications are discussed in the results and conclusions. Copyright © 2017 by the National Council on Measurement in Education",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85014538148
Wind S.A.; Jones E.,"Wind, Stefanie A. (55616798300); Jones, Eli (57206203420)",55616798300; 57206203420,The Effects of Incomplete Rating Designs in Combination With Rater Effects,2019,Journal of Educational Measurement,56,1,,76,100,24,25,10.1111/jedm.12201,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062835153&doi=10.1111%2fjedm.12201&partnerID=40&md5=b8e9ac86dec1e877543a31113c840055,"Researchers have explored a variety of topics related to identifying and distinguishing among specific types of rater effects, as well as the implications of different types of incomplete data collection designs for rater-mediated assessments. In this study, we used simulated data to examine the sensitivity of latent trait model indicators of three rater effects (leniency, central tendency, and severity) in combination with different types of incomplete rating designs (systematic links, anchor performances, and spiral). We used the rating scale model and the partial credit model to calculate rater location estimates, standard errors of rater estimates, model–data fit statistics, and the standard deviation of rating scale category thresholds as indicators of rater effects and we explored the sensitivity of these indicators to rater effects under different conditions. Our results suggest that it is possible to detect rater effects when each of the three types of rating designs is used. However, there are differences in the sensitivity of each indicator related to type of rater effect, type of rating design, and the overall proportion of effect raters. We discuss implications for research and practice related to rater-mediated assessments. © 2019 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85062835153
Halpin P.F.; von Davier A.A.; Hao J.; Liu L.,"Halpin, Peter F. (36696137700); von Davier, Alina A. (6506976799); Hao, Jiangang (7202839562); Liu, Lei (57203391037)",36696137700; 6506976799; 7202839562; 57203391037,Measuring Student Engagement During Collaboration,2017,Journal of Educational Measurement,54,1,,70,84,14,14,10.1111/jedm.12133,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014511862&doi=10.1111%2fjedm.12133&partnerID=40&md5=803be8bbbafb29d6e37e479c78825760,"This article addresses performance assessments that involve collaboration among students. We apply the Hawkes process to infer whether the actions of one student are associated with increased probability of further actions by his/her partner(s) in the near future. This leads to an intuitive notion of engagement among collaborators, and we consider a model-based index that can be used to quantify this notion. The approach is illustrated using a simulation-based task designed for science education, in which pairs of collaborators interact using online chat. We also consider the empirical relationship between chat engagement and task performance, finding that less engaged collaborators were less likely to revise their responses after being given an opportunity to share their work with their partner. Copyright © 2017 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85014511862
